text,label,source
"Gus Miftah Dipidanakan Usai Dicopot dari Utusan Khusus Presiden. Kanal YouTube “IYO channel” pada Rabu (4/12/2024) mengunggah video berisi klaim tentang Gus Miftah diberhentikan dari utusan khusus presiden dan dipidanakan karena melontarkan hinaan ke penjual es teh. Berikut narasi lengkapnya: “APA YG ditanam ITU YG DI tuai!! tiada kata maaf, GUS miftah hanya bisa meratapi nasibnya SBG tahanan geramm!! tidak hanya diberhentikan dari khusus presiden mencoreng nama baik prabowo, GUS miftah resmi dipidanakan” Hingga Minggu (15/12/2024) unggahan tersebut telah ditonton lebih 12.000 kali.",1,TurnBackHoax_Cleaned
"Miftah Maulana Habiburahman alias Gus Miftah mengundurkan diri dari jabatan Utusan Khusus Presiden. Gus Miftah mundur usai ramai video dirinya yang merendahkan penjual es teh. ""Kepada Bapak Presiden, kepada Bapak Presiden, saya mengucapkan terima kasih yang setulus-tulusnya atas amanah dan kepercayaan yang telah diberikan kepada saya,"" ujar Miftah, dalam tayangan live CNN Indonesia, Jumat (6/12/2024). Dia mengatakan keputusannya mundur tanpa tekanan. Miftah juga mengatakan keputusannya itu bukan permintaan siapapun.",0,news.detik.com
"Donald Trump dan Eks Presiden Brasil Sebut Pandemi Dirancang untuk Bunuh Manusia. Akun Instagram “blackpink2012_” pada Rabu (6/11/2024) membagikan video disertai narasi: “Puluhan Ribu Ilmuwan, Dokter, Pengacara, dan Pakar Lainnya (termasuk para Jenderal Militer bahkan Pres. Brazil Bolsonora dan Pres. AS Donald Trump) mengatakan bahwa pandemi ini memang direncanakan untuk Membunuh 90 % Umat Manusia dalam Agenda Gelap-Hitam New World Order.” Hingga Kamis (12/12/2024) unggahan tersebut disukai oleh hampir 100 akun lainnya.",1,TurnBackHoax_Cleaned
"Sebuah video beredar di Instagram [arsip] yang disertai narasi bahwa sejumlah tokoh dunia, termasuk Marion Koopmans, mantan Presiden Amerika Serikat (AS) Donald Trump, dan mantan Presiden Brasil Jair Bolsonaro, menyatakan pandemi COVID-19 telah direncanakan untuk mengurangi populasi sebesar 90 persen.",0,cekfakta.tempo.co
"Rakyat Desak Prabowo Audit Bantuan Wapres Gibran. Beredar video dari kanal YouTube “kopi politik” berisi klaim yang menyebut rakyat desak Prabowo audit bantuan Wapres Gibran. Berikut narasi lengkapnya: mensos ketar-ketir !! rakyat desak prabowo audit bantuan wapres gibran breaking news desak audit gibran rakyat murka!! istana kongkalikong bela gibran Klaim diperkuat dengan sampul foto (thumbnail) yang menampilkan kerumunan massa demonstrasi. Sejak diunggah Selasa (3/12/2024), video tersebut telah ditonton lebih dari 3.800 kali per Kamis (12/12/2024).",1,TurnBackHoax_Cleaned
"TEMPO.CO, Jakarta - Reuni 212 rencananya digelar kembali tahun ini. Ketua Umum Persaudaraan Alumni atau PA 212, Slamet Maarif, mengatakan pihaknya sedang menyiapkan acara yang biasa digelar di Monas, Jakarta Pusat, itu baik dari teknis maupun izin kepolisian. Scroll ke bawah untuk melanjutkan membaca Iklan Namun saat ditanya apakah optimistis mendapatkan izin dari kepolisian untuk membuat acara di masa pandemi Covid-19, Slamet Maarif belum memberi jawaban tegas. ""Tidak ada salahnya dicoba,"" ujar dia kepada Tempo pada Sabtu, 6 November 2021. BACA JUGA 2.511 Personel Gabungan Jaga Reuni Akbar 212 di Monas Malam Ini Pada saat ini, DKI Jakarta berstatus PPKM Level 1.",0,www.tempo.co
"Ulang Tahun ke-25, Oppo Bagi-Bagi 700 Ponsel. Akun Facebook “Oppo fans id17” pada Selasa (3/12/2024) mengunggah foto disertai narasi: “Dalam rangka HUT Oppo yang ke 25, @Oppo akan membagikan 700 ponsel baru kepada siapapun yang menulis ucapan selamat di halaman kami.🎊”",1,TurnBackHoax_Cleaned
"Liputan6.com, Jakarta- Cek Fakta Liputan6.com mendapati klaim Oppo bagikan 700 ponsel dalam rangka HUT ke-25 ke pihak yang memberikan selamat dalam komentar unggahan Facebook, informasi tersebut diunggah akun Facebook, pada 26 November 2024. Klaim Oppo bagikan 700 ponsel dalam rangka HUT ke-25 ke pihak yang memberikan selamat, berupa tulisan sebagai berikut.",0,www.liputan6.com
"Mesin Kendaraan Rusak Usai Diisi Pertamax. Pada Kamis (26/11/2024) akun Instagram “sorotinfo” mengunggah video , isinya menampilkan seorang warga yang mengeluh di sebuah bengkel di Cibinong, Bogor, Jawa Barat karena filter bensin rusak. Video tersebut juga memperlihatkan sejumlah mobil di bengkel yang diduga mengalami kerusakan pada filter bensin dan tangki bensin akibat penggunaan Pertamax. Unggahan disertai narasi: “Lihat yang isi BBM pakai Pertamax. Bagaimana tanggapan nya?” Hingga Kamis (12/12/2024), konten tersebut sudah disukai sekitar 8.300-an akun.",1,TurnBackHoax_Cleaned
"JAKARTA, KOMPAS.com - Isu mobil rusak karena menggunakan bahan bakar minyak (BBM) jenis Pertamax masih terjadi, bahkan semakin meluas. Investigasi terus dilakukan dan diduga sudah diketahui penyebabnya. Tri Yuswidjajanto Zaenuri, dosen dan ahli konversi energi Fakultas Teknik Mesin dan Dirgantara Institut Teknologi Bandung (ITB), yang juga bagian dari tim Lembaga Afiliasi Peneliti dan Industri (LAPI) ITB, mengatakan, kemungkinan ada kandungan dari lapisan anti-karat pada bagian dinding tangki BBM mobil yang larut setelah diisi Pertamax dan membentuk endapan.",0,otomotif.kompas.com
"Mesin Kendaraan Rusak Usai Diisi Pertamax. Pada Kamis (26/11/2024) akun Instagram “sorotinfo” mengunggah video , isinya menampilkan seorang warga yang mengeluh di sebuah bengkel di Cibinong, Bogor, Jawa Barat karena filter bensin rusak. Video tersebut juga memperlihatkan sejumlah mobil di bengkel yang diduga mengalami kerusakan pada filter bensin dan tangki bensin akibat penggunaan Pertamax. Unggahan disertai narasi: “Lihat yang isi BBM pakai Pertamax. Bagaimana tanggapan nya?” Hingga Kamis (12/12/2024), konten tersebut sudah disukai sekitar 8.300-an akun.",1,TurnBackHoax_Cleaned
"Pertamina mengungkap hasil pengujian sample endapan yang dicek tim Lembaga Afiliasi Penelitian dan Industri (LAPI) ITB. Hasilnya Pertamax bukan penyebab fuel pump rusak. Hal ini menjawab adanya aduan bahwa Pertamax menyebabkan mobil rusak di salah satu bengkel kendaraan di Cibinong, Bogor beberapa waktu lalu. ""Sampel endapan dari kendaraan yang bermasalah sudah dicek oleh Lembaga Afiliasi Penelitian dan Industri (LAPI) ITB dan dinyatakan bahwa penyebab rusaknya kendaraan bukan dari BBM Pertamax,"" ucap VP Corporate Communication Pertamina Fadjar Djoko Santoso dalam keterangannya dikutip, Minggu (1/12/2024).",0,oto.detik.com
"Erick Thohir Mundur dari Kursi Ketum pssi. Kanal YouTube “RDS timnas team” pada Sabtu (16/11/2024) membagikan video , isinya menyebut Erick Thohir mundur dari jabatannya sebagai Ketum pssi lantaran kekalahan Timnas Indonesia saat melawan Jepang di kualifikasi Piala Dunia 2026. Berikut narasi lengkapnya: “🔴bikin semuanya mewek ~ erick thohir langsung mundur Dari pssi usai Malu timnas kalah 4-0” Hingga Kamis (12/12/2024), video sudah ditonton lebih dari 1.400 kali dan disukai hampir 50 pengguna YouTube.",1,TurnBackHoax_Cleaned
"Jakarta, VIVA – Timnas Indonesia kembali menelan pil pahit setelah dibantai Jepang dengan skor telak 0-4 dalam laga Kualifikasi Piala Dunia 2026 Zona Asia di Stadion Gelora Bung Karno, Jumat, 15 November 2024. Sejak awal pertandingan, Jepang tampil dominan dan mampu menekan pertahanan Indonesia. Gol bunuh diri Justin Hubner di menit 35 membuka keunggulan Samurai Biru. Tak berselang lama, Takumi Minamino menggandakan keunggulan Jepang menjadi 2-0. ADVERTISEMENT GULIR UNTUK LANJUT BACA  Penyerang Timnas Indonesia, Ragnar Oratmangoen Photo : Timnas Indonesia Di babak kedua, Jepang semakin menguasai pertandingan.",0,www.viva.co.id
"Video “Dahsyatnya Lahar Panas Gunung Lewotobi”. Pada Minggu (10/11/2024) akun TikTok “hamamsinggih” mengunggah video berdurasi 55 detik disertai narasi: “Dahsyatnya Lahar Panas Gunung Lewotobi"" [sisipkan skrinsyut di sini] Sampai Jumat (6/12/2024), konten itu sudah dibagikan ulang lebih dari 2.400 kali, disukai sekitar 32 ribu akun lainnya, dan dihujani 780-an komentar.",1,TurnBackHoax_Cleaned
"FLORES TIMUR, KOMPAS.com – Gunung Lewotobi Laki-laki yang terletak di Kabupaten Flores Timur, Nusa Tenggara Timur (NTT), kembali meletus pada Rabu (27/11/2024) pukul 05.09 Wita. Pos Pengamat Gunung Api (PGA) Lewotobi Laki-laki melaporkan, letusan tersebut terekam di seismogram dengan amplitudo maksimum mencapai 6.6 mm dan berlangsung selama lebih kurang 16 menit 15 detik. “Erupsi disertai suara gemuruh kuat, terdengar di Pos PGA,” ujar Emanuel Rofinus Bere, petugas Pos PGA Lewotobi Laki-laki dalam keterangannya.",0,regional.kompas.com
"Pendaftaran Loker Satpol PP, Damkar, dan Dishub. Pada Senin (11/11/2024) halaman Facebook “Lowongan kerja 2024/2025” mengunggah foto disertai informasi lowongan kerja sebagai Satuan Polisi Pamong Praja (Satpol PP), Dinas Pemadam Kebakaran (Damkar), Kementerian Perhubungan (Dishub). Berikut narasi lengkapnya: “Lowongan Kerja Satpol PP Damkar dan Dishub 2024 Posisi: 1. polisi pamong praja (satpol PP) 2. dinas pemadam kebakaran 3. kementerian perhubungan (dishub) Persyaratan: Laki-laki dan Perempuan Minimal lulusan SMA SMK MA STM MAN dan Paket C semua jurusan Rekrutmen ini bersifat umum Sehat jasmani dan rohani, ramah tamah dan berpenampilan menarik Penempatan kerja di seluruh Indonesia sesuai domisili penempatan pendaftaran Ini Tidak memungut biaya Apapun""",1,TurnBackHoax_Cleaned
"TEMPO.CO, Jakarta - Pendaftaran CPNS berakhir Selasa malam, 10 September 2024, kecuali di Kemendibudristeg dan Kemenag yang diundur sampai 13 September 2024. Badan Kepegawaian Negara (BKN) menyatakan, sampai Senin malam, sudah 3,6 juta lebih pendaftar. Masih panjang jalan yang harus ditempuh pendaftar untuk memperebutkan 1.289.824 formasi yang terbagi menjadi 427.650 lowongan pada instansi pusat dan 862.174 di daerah Menteri Pendayagunaan Aparatur Negara dan Reformasi Birokrasi (PANRB) Abdullah Azwar Anas mengimbau BKN serta seluruh Kantor Regional untuk ""jemput bola"" dalam memastikan kelancaran rekrutmen calon aparatur sipil negara (ASN) pada tahun 2024. Menurut dia, BKN harus menyiapkan strategi complaint handling (penanganan pengaduan) di setiap titik kantor BKN di pusat, regional, maupun unit pelaksana teknis (UPT).",0,www.tempo.co
"Alasan Bung Karno Batasi Pengusaha China. Akun Instagram “negeriparabegundal.id” pada Jumat (15/11/2024) membagikan foto yang menunjukkan potret Soekarno disertai narasi: “Ir. Soekarno pernah berkata 'kenapa pengusaha Cina saya batasi, karena saya tidak ingin kalian jadi babu dirumah sendiri, ini tanah air kita yang diperjuangkan dengan darah' kalianlah tuan sesungguhnya,”",1,TurnBackHoax_Cleaned
"klarifikasi! Berdasarkan verifikasi Kompas.com sejauh ini, ada yang perlu diluruskan terkait informasi ini. KOMPAS.com - Kutipan yang diklaim sebagai pernyataan Presiden Soekarno soal pembatasan terhadap pedagang dari etnis Tionghoa beredar di media sosial. Dalam narasi di berbagai unggahan, Soekarno diklaim menyatakan, ia sengaja membatasi pedagang Tionghoa agar tidak semena-mena terhadap pribumi. Berdasarkan penelusuran Tim Cek Fakta Kompas.com, pernyataan itu hoaks.",0,www.kompas.com
"Siswi SD di Cilacap Meninggal Usai Makan Permen Lipstik. Akun Facebook “Wanita Now” pada Jumat (6/12/2024) membagikan foto disertai narasi: “innalillahi!!! Usai Konsumsi Permen Lipstik, Siswi SD di Cilacap Muntah hingga M3ningg4l, Kisahnya Vir4l,semoga jadi pelajaran dan banyak mendoakan Husnul khotimah 🤲”",1,TurnBackHoax_Cleaned
ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT - Di media sosial Facebook beredar informasi ada seorang anak perempuan kelas satu Sekolah Dasar (SD) meninggal setelah makan jajanan permen berbentuk lipstik.,0,health.detik.com
"Siswi SD di Cilacap Meninggal Usai Makan Permen Lipstik. Akun Facebook “Wanita Now” pada Jumat (6/12/2024) membagikan foto disertai narasi: “innalillahi!!! Usai Konsumsi Permen Lipstik, Siswi SD di Cilacap Muntah hingga M3ningg4l, Kisahnya Vir4l,semoga jadi pelajaran dan banyak mendoakan Husnul khotimah 🤲”",1,TurnBackHoax_Cleaned
"ADVERTISEMENT SCROLL TO CONTINUE WITH CONTENT - Heboh permen lipstik yang diduga menjadi penyebab meninggalnya seorang siswa perempuan SD Negeri di Sidakaya, Bandengan, Kabupaten Cilacap, Jawa Tengah, berinisial Z (7) mendapat perhatian khusus dari Badan Pengawas Obat dan Makanan (BPOM). Kepada detikHealth, Kepala BPOM Penny K Lukito menjelaskan perkembangan kasus tersebut.""Hati-hati sekarang banyak hoaks itu.",0,health.detik.com
"Labu Siam Bakar Ampuh Obati Asam Urat. Akun X “bukanhoaxxx” pada Kamis (5/12/2024) mengunggah video berisi informasi mengenai labu siam bakar yang ampuh mengobati penyakit asam urat dalam jangka panjang. Berikut narasi lengkapnya: “nyesel kenapa baru TAU!! hanya dengan cara INI asam urat kabur selamanya!!! pertama siapkan buah labu siam. potong jadi 2 gesek putar-putar agar getah hilang. taruhlah di atas tungku kompor cukup separuh saja. bakar labu siam 10-15 menitan. kupas labu siam yg sudah di bakar, seperti ini. potong dadu atau sesuai selera. Makanlah ini rutin setiap malam sebelum tidur. asam urat kabur selamanya”",1,TurnBackHoax_Cleaned
"KOMPAS.com - Media sosial diramaikan dengan unggahan bernarasi labu siam bakar bisa mengobati asam urat. Dalam video yang diunggah oleh akun X @buka*** pada Rabu (11/9/2024), disebutkan bahwa labu siam harus dibersihkan dulu dari getahnya sebelum dibakar dan dikonsumsi. Mengonsumsi labu siam juga disarankan pada malam hari sebelum tidur untuk menurunkan asam urat. Lantas, benarkah klaim tersebut? Baca juga: Penderita Asam Urat Sebaiknya Makan Apa? Berikut 5 Daftarnya Penjelasan dokter Dokter spesialis penyakit dalam konsultan rheumatologi dari Rumah Sakit Hasan Sadikin Bandung, Rachmat Gunadi mengatakan, klaim labu siam bakar dapat mengatasi asam urat belum didukung oleh bukti ilmiah yang kuat.",0,www.kompas.com
"Labu Siam Bakar Ampuh Obati Asam Urat. Akun X “bukanhoaxxx” pada Kamis (5/12/2024) mengunggah video berisi informasi mengenai labu siam bakar yang ampuh mengobati penyakit asam urat dalam jangka panjang. Berikut narasi lengkapnya: “nyesel kenapa baru TAU!! hanya dengan cara INI asam urat kabur selamanya!!! pertama siapkan buah labu siam. potong jadi 2 gesek putar-putar agar getah hilang. taruhlah di atas tungku kompor cukup separuh saja. bakar labu siam 10-15 menitan. kupas labu siam yg sudah di bakar, seperti ini. potong dadu atau sesuai selera. Makanlah ini rutin setiap malam sebelum tidur. asam urat kabur selamanya”",1,TurnBackHoax_Cleaned
"Ramai di media sosial yang menyebut labu siam bakar bisa mengobati penyakit asam urat. Dalam postingan yang beredar, disarankan untuk mengkonsumsi labu siam bakar untuk menurunkan kadar asam urat. Postingan yang beredar juga menyarankan untuk mengonsumsi labu siam sebelum tidur. Sebelum mengetahui faktanya, sebenarnya apa sih itu asam urat? Asam urat atau uric acid merupakan zat sisa yang diproduksi secara alami oleh tubuh saat mencerna purin dari makanan dan minuman. Saat kadar zat asam urat terlalu tinggi, itu akan menumpuk dan mengkristal di persendian. Ini yang memicu munculnya penyakit asam urat yang disertai gejala seperti nyeri, bengkak, dan kemerahan.",0,health.detik.com
"Tautan Pencairan “Bansos Presiden Prabowo”. Akun TikTok “bantuan_bansos42” pada Selasa (26/11/2024) membagikan video disertai narasi: “CEK KTP sekarang!! Ternyata di dalam kartu KTP elektrik ada bansosnya. segera cek pakai HP akan cari di bulan November ini 1,2-2,5 juta.” “+bantuan dana pemerintah dari presiden prabowo subianto cara daftarnya silahkan klik link si bio+”",1,TurnBackHoax_Cleaned
Presiden Prabowo Subianto menyampaikan pidato awal masa jabatan Presiden 2024-2029. Prabowo mengajak semua pihak berani memperbaiki diri. Prabowo awalnya mengatakan bangsa Indonesia merupakan bangsa yang berani. Dia mengulas sejarah perjuangan bangsa Indonesia yang berani berjuang melawan penjajah. Dia mengatakan tantangan yang dihadapi bangsa Indonesia saat ini bukan cuma ancaman dari luar. Dia mengatakan ada juga tantangan dari dalam negeri.,0,news.detik.com
"Striker Timnas Jepang Resmi Jadi Amunisi Baru Indonesia. Akun Facebook “Yuansyah Franselly” pada Rabu (27/11/2024) membagikan video berisi informasi yang menyebut Ayasse Ueda—striker Timnas Jepang—resmi bergabung ke Timnas Indonesia. Berikut narasinya: “Pelatih Timnas Jepang ngamok striker andalan (Ayasse Ueda) resmi gabung Timnas Indonesia, Jepang kehilangan samurai biru ya.” Dari pengamatan Tim Pemeriksa Fakta Mafindo (TurnBackHoax), klaim serupa juga diunggah akun Facebook “Aria CRseven El'Madridista” pada Selasa (2/12/2024). Isinya foto yang memperlihatkan Ketua Umum pssi Erick Thohir bersalaman dengan Ayasse Ueda. Unggahan disertai narasi: “Trimakasih pak Erick Thohir 🔥🔥 Amunisi baru Garuda. Selamat datang Striker andalan. Ayase ueda. Jaya Garuda ku.”",1,TurnBackHoax_Cleaned
"hoaks! Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar. KOMPAS.com - Di media sosial beredar unggahan dengan narasi yang menyebut pesepak bola Jepang, Ayase Ueda resmi bergabung dengan tim nasional Indonesia. Berdasarkan penelusuran Tim Cek Fakta Kompas.com, narasi tersebut adalah hoaks. Narasi yang beredar Unggahan yang mengeklaim Ayase Ueda resmi bergabung dengan timnas Indonesia muncul di media sosial, salah satunya dibagikan oleh akun Facebook ini,ini,ini, dan ini. Akun tersebut membagikan video yang menampilkan Ayase Ueda sedang melaukan konferensi pers menggunakan jersei warna merah dan putih.",0,www.kompas.com
"Striker Timnas Jepang Resmi Jadi Amunisi Baru Indonesia. Akun Facebook “Yuansyah Franselly” pada Rabu (27/11/2024) membagikan video berisi informasi yang menyebut Ayasse Ueda—striker Timnas Jepang—resmi bergabung ke Timnas Indonesia. Berikut narasinya: “Pelatih Timnas Jepang ngamok striker andalan (Ayasse Ueda) resmi gabung Timnas Indonesia, Jepang kehilangan samurai biru ya.” Dari pengamatan Tim Pemeriksa Fakta Mafindo (TurnBackHoax), klaim serupa juga diunggah akun Facebook “Aria CRseven El'Madridista” pada Selasa (2/12/2024). Isinya foto yang memperlihatkan Ketua Umum pssi Erick Thohir bersalaman dengan Ayasse Ueda. Unggahan disertai narasi: “Trimakasih pak Erick Thohir 🔥🔥 Amunisi baru Garuda. Selamat datang Striker andalan. Ayase ueda. Jaya Garuda ku.”",1,TurnBackHoax_Cleaned
"hoaks! Berdasarkan verifikasi Kompas.com sejauh ini, informasi ini tidak benar. KOMPAS.com - Sebuah foto menampilkan Ketua Umum Persatuan Sepak Bola Seluruh Indonesia (PSSI) Erick Thohir bersalaman dengan striker Jepang yang kini membela Feyenoord Rotterdam, Ayase Ueda. Foto itu disertai narasi Ayase Ueda telah dinaturalisasi oleh tim nasional Indonesia. Namun, setelah ditelusuri foto tersebut merupakan hasil manipulasi. Klaim itu dipastikan hoaks dan informasinya keliru. Narasi yang beredar Foto Erick Thohir bersalaman dengan Ayase Ueda muncul di media sosial, salah satunya dibagikan akun Facebook ini, ini dan ini Salah satu akun membagikan foto dengan keterangan: Trimkasih pak Erick Thohir Amunisi baru Garuda. Selamat datang Striker andal. Ayase ueda.",0,www.kompas.com
Dokumentasi “Puting Beliung Terjang Kota Nganjuk”. Akun TikTok “elcidicervis” pada Jumat (1/11/2024) mengunggah video berdurasi 33 detik yang menginformasikan adanya angin puting beliung di Kota Nganjuk. Unggahan disertai narasi: “ganti ngajuk.. putingbaliung. mengerikan”,1,TurnBackHoax_Cleaned
"MADIUN, KOMPAS.com - Sebanyak 10 rumah rusak dan 28 pohon besar tumbang akibat diterjang bencana hujan disertai angin puting beliung yang melanda Kota Madiun, Jawa Timur, pada Kamis (31/10/2024) sore. Tak hanya itu, satu orang dilaporkan terluka akibat kejatuhan balok atap rumah yang roboh tertimpa pohon asam berusia ratusan tahun.",0,surabaya.kompas.com
"Dokumentasi “Banjir Bandang di Kota Malang 1 Desember 2024”. Akun Facebook “Mbah Roso Bintang” pada Senin (2/12/2024) membagikan video berisi klaim “terjadi banjir bandang di Kota Malang, Jawa Timur hari Minggu (1/12/2024)”. Berikut narasi lengkapnya: “Kodya Malang Jatim.Ahad 1 Des 2024 jam 08 25 Wib menangis. ..tragedi banjir bandang Melanda di Dusun Kampung Teh desa sukodono. KEC dampit Selatan kota malang jatim.. Rumah Warga Hanyut dan Jembatan Ambruk. Akibat banjir bandang. dari Kota Malang Semoga selalu Diberikan kesabaran”",1,TurnBackHoax_Cleaned
"klarifikasi! Berdasarkan verifikasi Kompas.com sejauh ini, ada yang perlu diluruskan terkait informasi ini. KOMPAS.com - Beredar video yang diklaim menampilkan banjir bandang di Kecamatan Dampit, Kabupaten Malang, Jawa Timur pada Minggu (1/12/2024). Dalam video, tampak banjir dengan arus yang deras menerjang lahan pertanian dan menggenangi rumah warga. Berdasarkan penelusuran Tim Cek Fakta Kompas.com, narasi dalam video keliru. Banjir tersebut tidak terjadi tahun ini. Narasi yang beredar Video yang diklaim sebagai banjir bandang di Dampit, Kabupaten Malang pada 1 Desember 2024 salah satunya dibagikan akun Facebook ini, ini, ini, ini dan ini.",0,www.kompas.com
"Soda Kue Bisa Sembuhkan Diabetes dalam 24 Jam. Pada Selasa (26/11/2024) akun Facebook “Kesehatan dan kecantikan di Indonesia” mengunggah video berisi klaim “soda kue yang dilarutkan dalam air dapat mengalahkan diabetes dalam 24 jam”. Unggahan disertai narasi: “76% penduduk Indonesia menderita diabetes dan konsekuensi sakitnya. Jika Anda termasuk dalam persentase ini, bacalah informasi ini sampai selesai. Saya jamin 100%, bahwa setelah mengetahui metode ini, Anda akan mulai hidup baru yang bahagia dalam 7 hari, melupakan semua komplikasi dan pembatasan yang mengikuti Anda karena diabetes”",1,TurnBackHoax_Cleaned
Sebuah video tentang soda kue untuk mengobati diabetes diunggah akun Facebook ini [arsip] dengan narasi bahwa 76% penduduk Indonesia menderita diabetes dan konsekuensi sakitnya. Pengunggah konten mengklaim soda kue yang dilarutkan dalam segelas air bisa mengalahkan diabetes dalam 24 jam. Dengan demikian penderita bisa menikmati semua jenis makanan dan melupakan kadar darah tinggi. Presenter Rosianna Silalahi turut menjelaskan penyebabnya dan metode penyembuhan diabetes dengan cara itu. Scroll ke bawah untuk melanjutkan membaca Iklan BACA JUGA 7 Cara Mengusir Kecoak dari Dapur Benarkah soda kue bisa sembuhkan diabetes dalam 24 jam? Benarkah 76% penduduk Indonesia menderita diabetes?,0,cekfakta.tempo.co
"Apple Mau Investasi ke RI kalau Seluruh Pekerjanya Warga AS. Akun TikTok “sejarahpolitikindonesia” pada Jumat (1/11/2024) mengunggah video . Isinya menyebut Apple—perusahaan teknologi asal Amerika Serikat (AS)—hanya mau menanamkan investasi ke Indonesia bila pemerintah memperbolehkan perusahaan tak membayar pajak selama 50 tahun. Apple juga diklaim hanya akan mempekerjakan warga negara AS. Berikut narasi lengkapnya: ""Fakta Sejarah: Apple perusahaan Amerika ingin berinvestasi di Indonesia, Tapi dengan syarat tidak bayar pajak selama 50 tahun, Dan hanya ingin mempekerjakan warga Amerika. Boom! Prabowo Subianto menentang dan melarang Apple menjual Iphone 16 di Indonesia karena sangat merugikan Negara. Berita ini menjadi sorotan Media Luar, Dan di semua E-Commerce sudah memberikan Notifikasi atas pelarangan tersebut. Perwira delta Force saja ditampar hingga tersungkur, Apalagi hanya sekelas perusahaan Apple.""",1,TurnBackHoax_Cleaned
"Ramai di media sosial iPhone 16 dilarang dijual di Indonesia. Belakangan, terungkap bahwa Apple, perusahaan pembuat iPhone, meminta syarat adanya tax holiday atau pembebasan pajak korporasi selama 50 tahun jika ingin berinvestasi di Indonesia Dilansir dari detikNews, Selasa (5/11/2024), anggota Komisi VI DPR RI Fraksi PDIP, Mufti Anam, geram oleh kebijakan Apple itu. Menurut dia, permintaan itu keterlaluan dan Apple sudah layak diblokir dari Indonesia. ""Hari ini sedang ramai di media sosial soal bagaimana ternyata iPhone 16 dilarang masuk Indonesia Pak. Tapi, setelah kemudian kita buka alasan dari pemerintah, yaitu karena iPhone minta tax holiday 50 tahun. Emang gila ini, Pak, iPhone ini Pak, memang sudah layak diblokir dari negara kita, Pak,"" kata Mufti dalam rapat kerja Komisi VI DPR RI dengan Menteri BUMN Erick Thohir, Senin (4/11). SCROLL TO CONTINUE WITH CONTENT Mufti berharap Kementerian BUMN dapat turun tangan mengatasi hal itu. Ia menyinggung Erick Thohir memiliki pengalaman berbasis internasional.",0,www.detik.com
"Apple Mau Investasi ke RI kalau Seluruh Pekerjanya Warga AS. Akun TikTok “sejarahpolitikindonesia” pada Jumat (1/11/2024) mengunggah video . Isinya menyebut Apple—perusahaan teknologi asal Amerika Serikat (AS)—hanya mau menanamkan investasi ke Indonesia bila pemerintah memperbolehkan perusahaan tak membayar pajak selama 50 tahun. Apple juga diklaim hanya akan mempekerjakan warga negara AS. Berikut narasi lengkapnya: ""Fakta Sejarah: Apple perusahaan Amerika ingin berinvestasi di Indonesia, Tapi dengan syarat tidak bayar pajak selama 50 tahun, Dan hanya ingin mempekerjakan warga Amerika. Boom! Prabowo Subianto menentang dan melarang Apple menjual Iphone 16 di Indonesia karena sangat merugikan Negara. Berita ini menjadi sorotan Media Luar, Dan di semua E-Commerce sudah memberikan Notifikasi atas pelarangan tersebut. Perwira delta Force saja ditampar hingga tersungkur, Apalagi hanya sekelas perusahaan Apple.""",1,TurnBackHoax_Cleaned
"TEMPO.CO, Jakarta - Kementerian Perindustrian melarang produk telepon genggam keluaran terbaru Apple yakni iPhone 16 diperjualbelikan di pasar Indonesia. Pasalnya, perusahaan raksasa asal Amerika Serikat tersebut hingga saat ini belum mengantongi sertifikat tingkat komponen dalam negeri (TKDN). Babak terbaru perkembangan handphone ini adalah Kemenperin mempertimbangkan untuk menonaktifkan nomor seri International Mobile Equipment Identity (IMEI) bagi produk iPhone 16 yang terbukti diperjualbelikan dalam negeri. Hal itu karena seri terbaru buatan perusahaan raksasa Apple tersebut belum bisa masuk ke pasar domestik, mengingat adanya komitmen investasi yang belum diselesaikan oleh korporasi asal Amerika tersebut. ""Oleh karena itu kami mempertimbangkan menonaktifkan IMEI seri iPhone 16 yang masuk melalui barang bawaan penumpang dan jika terbukti diperjualbelikan di Indonesia,"" ujar Juru Bicara Kementerian Perindustrian Febri Hendri Antoni Arif di Jakarta, Rabu, 30 Oktober 2024.",0,www.tempo.co
"Prabowo-Titiek Soeharto Rujuk, Bakal Menikah di Masjid At-Tin. Akun TikTok “muhammadyani6666” pada Kamis (24/10/2024) mengunggah foto berisi klaim “Prabowo akan rujuk kembali dengan Titiek Soeharto dan berencana menikah di Masjid At-Tin, Jakarta Timur”. Per Jumat (6/12/2024), konten telah dibagikan ulang lebih dari 2.800 kali, disukai 42.500-an akun lainnya, dan dibanjiri hampir 10.000 komentar.",1,TurnBackHoax_Cleaned
"Liputan6.com, Jakarta - Menurut perhitungan sementara versi hitung cepat, jumlah suara pasangan calon presiden (capres) dan calon wakil presiden (cawapres) nomor urut 02 Prabowo Subianto-Gibran Rakabuming Raka di Pemilu 2024 jauh melebihi kedua rivalnya. Ada banyak hal yang kemudian dibahas terkait dua sosok capres dan cawapres itu, termasuk isu lama kemungkinan Titiek Soeharto rujuk dengan Prabowo. Rumor semakin kencang berhembus karena Titiek sering hadir di berbagai momen penting, seperti perayaan ulang tahun Prabowo.",0,www.liputan6.com
